Arcd ,Prvn,Pftn,Cont,Pst,Pstcd,Pstrm,Name,Hash_Key,Term,Offcd,Gender,Eth,Bthp,Bthd,Jnpdt ,,,
区域代码,省级名称,地市级名称,县级名称,职位,职位代码,职位备注,官员姓名,搜索键,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间,,,
350583,福建省,泉州市,南安市,市委书记,5,,郭佩文,b2075903154eac90c67d7685dd432de1e168588c,1955.04-1955.09,1364,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,张连,087f30ec4f22dee8defe7178b437bf620987e5db,1955.09-1956.06,7500,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,宁安玉,4ced697e512da1763a2d2190064d3cc3d10465f3,1956.06-1958.03,3995,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,朱坤三,0e788f5bfc1325fdd8c7cde71ceb1ae18661ca63,1958.03-1960.07,18282,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,宁安玉,4ced697e512da1763a2d2190064d3cc3d10465f3,1963.01-1964.12,3995,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,赵登英,0fdf1746b0a36008076205ef0f0d92ca2399489d,1964.12-1968.05,7855,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,陈天必,14b18bc426bd4bf1f804afb566be8abdb30a37ee,1970.06-1972.01,519,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,杨寿芝,a39fff4dc6aa9f62b2c8afa756dcdc8fd4c2467e,1972.01-1973.06,6815,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,施海滨,0967cbb03f1333e6c71f6799eef83c06bdebdbe3,1973.06-1978.03,4377,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,段英力,69edaea868cf4540428bc9823100f681a567b9ca,1978.03-1979.11,975,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,黄紫侯,0d792adf2f5097e23f485ae0d671e1fb7a05a2d8,1979.11-1982.08,1912,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,苏昌培,7d735033ccc31ae93c234a04bb3b89c923dfa992,1982.08-1984.03,4522,,,福建省永春县蓬壶镇,1932,1952.09,,,
350583,福建省,泉州市,南安市,市委书记,5,,李兆生,4e8a62236801345110e233816d1c07bbf94355e7,1984.03-1987.11,11742,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,刘明益,abd17704a7dc5916e7c0e420f9ae107fcc6e2ef0,1987.11-1990.07,3281,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,梁奕川,84306c2b65906219aea31ca9520080e76502c2ec,1990.08-,2933,,,,,,,,
350583,福建省,泉州市,南安市,市委书记,5,,骆国清,5ff310c2697e3f8b2d92d68f205c7e89e62cb563,2005.06-2011.06,12791,男,汉族,福建泉州市惠安县张坂镇,1952.11,1973.1,,,
350583,福建省,泉州市,南安市,市委书记,5,,陈荣法,1be4fe219212cf0fc5c721eeb29fcb0ae4f2377a,2011.06-2012.03,486,男,汉族,,1962.1,,,,
350583,福建省,泉州市,南安市,市委书记,5,,黄南康,6bd1895f237b909f972518d01106f6a80614fa86,2012.05-2015.07,1795,男,汉族,,1962.07,,,,
350583,福建省,泉州市,南安市,市委书记,5,,王春金,3261ca95ec1f14550fce252864f17de9800489fb,2015.09-至今,5884,男,汉族,德化,1962.08,1987.06,,,
350602,福建省,漳州市,芗城区,区长,18,,魏跃平,17370884d2e733c1f072e0cb71fae8f80e3325d6,2007.02-2009.10,15249,男,汉族,,,,,,
350602,福建省,漳州市,芗城区,区长,18,,黄庆辉,b9bea1cc06a6674aba618561796828ae28ff3906,2010.05-2011.12,1809,男,汉族,上杭县,1963.01,1984.11,,,
350602,福建省,漳州市,芗城区,区长,18,,方木荣,6742d88520c5d0933eda2dee5ba9c44aeb242f56,2011.12-至今,9445,男,,,,,,,
350602,福建省,漳州市,芗城区,区委书记,17,,黄春曙,355a91b02e17c6c99a167826a8fc7fbcf716c28a,2007.01-,10435,男,汉族,福建晋江,1956.04,1985.11,,,
350602,福建省,漳州市,芗城区,区委书记,17,,黄庆辉,b9bea1cc06a6674aba618561796828ae28ff3906,2011.07-2014.04,1809,男,汉族,上杭县,1963.01,1984.11,,,
350602,福建省,漳州市,芗城区,区委书记,17,,吴文团,761b5c85608fdcf5b72c940e6d0ccd57ac1146dd,2014.04-至今,6139,男,汉族,漳州市,1965.06,,,,
350603,福建省,漳州市,龙文区,区长,18,,蔡良国,fe5ef649c8c69c138a7ecc5f92f091d2cecc5916,,8262,,,,,,,,
350603,福建省,漳州市,龙文区,区长,18,,侯为东,4656e2b26613825cb6bbb1fc8e4c4d81fb94d76c,2011.12-至今,1604,,汉族,,1968.09,,,,
350603,福建省,漳州市,龙文区,区委书记,17,,陈庆元,90f77b9e4b04e965f06ac1b9b94959593cd17115,,8659,,,,,,,,
350603,福建省,漳州市,龙文区,区委书记,17,,蒋一婷,b89c8f52e06cffee10461100e938faad8ad8b5e6,2011.07-2013.07,10873,女,汉族,,1964.06,,,,
350603,福建省,漳州市,龙文区,区委书记,17,,欧龙光,52300528897be46a1ab25c299d0b8d23aa2cad78,2014.04-至今,13243,男,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,陈福州,e63033d6a987eb28069fc82712dc484751e54751,,8516,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,石瑞,87f3b6657e68ba6a3523bc6b99bd87a76597c5f7,1949.10-1952.11,13800,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,赵克良,7f89f78c33177a0616b5d1a5bf213b5a18866393,1952.11-1956.11,7909,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,沈文福,0b29c58c03541c2139e28eb29350c5006e0288d0,1956.11-1958.05,4355,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,夏继乔,2c586b01f726d22b0356562349112d3c6d0082ba,1958.05-1958.08,15577,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,沈文福,0b29c58c03541c2139e28eb29350c5006e0288d0,1958.08-1968.10,4355,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,温友亭,8cffd2e706f87b5a1070dc49e974d43b94a5ba97,1968.10-1970.02,15268,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,李文庆,5d6c92a94962883389d8293c27a1129ef7efde61,1970.02-1973.08,2675,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,朱寿先,d174bcdc91a088cc7dcee628e4f194ea77c36ed4,1973.08-1974.12,5378,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,李玉科,e8849727e9f8136eec7428ec138aa91d40a023fe,1974.12-1977.12,2772,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,黄长茂,d7590e42fd6fca1b6d315312266ace1ae382ed9a,1977.12-1980.11,1900,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,许圣,e3c7b45d9c1d48e64a06a6ee2b18a5e756222312,1980.11-1984.02,15981,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,黄汉河,90d6667aa27109ac651958374975485c42eeaad2,1984.02-1984.12,1748,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,高南胜,fcc2f40f7ec862260cdd2a9705711a4a9ae103b5,1984.12-1986.02,9671,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,杨建平,4907378ba7f626f0bada62b3a776f83a217973b4,1986.02-1987.11,6748,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,黄汉河,90d6667aa27109ac651958374975485c42eeaad2,1987.11-1989.12,1748,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,代,郭育祺,30b8f426d5deded3467b823ea6cfd08e36266201,1989.12-1990.08,1411,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,刘子维,62af490b2390eb86734474cd6ef000e2c2149aaa,1990.08-1993.09,12520,男,汉族,河北省涉县,1957.07,,,,
350622,福建省,漳州市,云霄县,县长,20,,江宏真,905c8332ab5b4bccac689edeffaaa51b4149d988,1993.09-1995.05,10775,,,,,,,,
350622,福建省,漳州市,云霄县,县长,20,,赖文达,b0a0f33c34862bb1cfbb30f72af507a59e2e9561,1995.05-,11070,男,汉族,福建平和,1956.1,,,,
350622,福建省,漳州市,云霄县,县长,20,,王金狮,ce53618a5a90ccdf626acd0904ef205950bf9687,2011.12-至今,14703,男,汉族,,1967.08,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,黄舜斌,2f4e4a22b79594dc07864bdc763a7a5f6ed36881,,10563,男,汉族,福建平和,1957.07,1984.05,,,
350622,福建省,漳州市,云霄县,县委书记,19,,郑国栋,d06d734867b2a4bd12615bce2ba2d0e0125af3d4,1949.10-1952.08,5484,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,萧苏,35013c8cfdee7ca611b2fa2ed8ceb378c1b51fee,1952.08-1955.12,15696,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,赵克良,7f89f78c33177a0616b5d1a5bf213b5a18866393,1955.12-1959.12,7909,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,郑国栋,d06d734867b2a4bd12615bce2ba2d0e0125af3d4,1958.02-1960.02,5484,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,杜进智,8056ac3e17c24590a8af0cc4a59a8c5bb45c32e3,1960.02-1960.10,9304,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,张全金,a85fbd819b2b5f6223a284a68a9ea4b7fc3560aa,1960.11-1966.05,7557,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,代,刘景和,07f836081969fbb292104d6e728f1a6de7b56167,1966.05-1967.01,3245,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,李文庆,5d6c92a94962883389d8293c27a1129ef7efde61,1971.06-1973.08,2675,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,朱寿先,d174bcdc91a088cc7dcee628e4f194ea77c36ed4,1973.08-1974.12,5378,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,李玉科,e8849727e9f8136eec7428ec138aa91d40a023fe,1974.12-1977.12,2772,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,黄长茂,d7590e42fd6fca1b6d315312266ace1ae382ed9a,1977.12-1980.02,1900,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,吴开云,415778f76dd013240797398781fbc13261ee7286,1980.02-1986.01,15393,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,戴全成,6e273d01ef9e1de0f59fbc7f45e49aa544e0ee75,1986.01-1990.08,9050,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,郭育祺,30b8f426d5deded3467b823ea6cfd08e36266201,1990.08-1996.04,1411,,,,,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,黄河俊,c4a949ba1eed6ce2335ab2221a54b837830fe228,1996.04-,1749,男,汉族,福建漳浦,1955.03,,,,
350622,福建省,漳州市,云霄县,县委书记,19,,陈水树,219b5dea90e89a69de01b3eda956698ce6853a4d,2011.07-至今,8698,男,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,柯永麟,aed53cc2354c4549faf0de88f4f9a3f10eb34280,1949.10-1952.12,2160,,,福建漳浦县,1921,,,,
350623,福建省,漳州市,漳浦县,县长,20,代,暴占昌,14a88cac84dbe3d81e46dbe28467b8d3d75cfaf7,1952.12-1953.04,8196,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,柯永麟,aed53cc2354c4549faf0de88f4f9a3f10eb34280,1953.04-1956.12,2160,,,福建漳浦县,1921,,,,
350623,福建省,漳州市,漳浦县,县长,20,,岳林太,9aa095d390665f9253197e36b433c44ccf987b01,1956.12-1958.04,7142,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,陈兆民,d7d9eeb24959969fdc73efa877237d043cb576d2,1958.05-1959.05,8854,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,岳林太,9aa095d390665f9253197e36b433c44ccf987b01,1959.05-1960.02,7142,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,孙起芳,7e1581acacbe1e450e39b701ffb0536941fb300b,1960.02-1963.12,14087,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,牛庚明,bd3acc11ded7daa97575998312fb67cfe8cf0405,1963.12-1965.05,13225,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,司良纯,7815caf1cc225b8a3e38d3751082181716120bbb,1965.05-1968.09,13864,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,王善忠,37cc094fb0cce68475039429dff82199c26fc41b,1968.09-1969.04,4745,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,姜学硕,547d6e7420e421ec69752919a244dd760095ffbb,1969.04-1974.11,2037,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,黄步翔,3409b21970cc53e736fe2ffbb2600ba3cfc5cff3,1974.11-1980.04,1715,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,卢亚来,259fc4d9767e325de60b6a5b41b67842a55995d0,1980.04-1983.09,3562,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,张如崧,470e9575b829ca8b67fc32f61370afe4ebdbe6fc,1983.09-1987.10,17194,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,王良才,e6bb1fcfb636932454629f4ecc62c86025e7fe73,1987.10-,14769,,,,,,,,
350623,福建省,漳州市,漳浦县,县长,20,,曾智勇,c97477111ac2733fb7373f8abcde76075724bd4e,2010.05-2011.06,226,男,汉族,福建龙海,1964.04,1986.02,,,
350623,福建省,漳州市,漳浦县,县长,20,代,苏孝道,a4f505f3f93ff4a2321202369112fc4d6a3c9de1,2011.06-2011.12,5513,男,汉族,福建漳州,1965.1,,,,
350623,福建省,漳州市,漳浦县,县长,20,,苏孝道,a4f505f3f93ff4a2321202369112fc4d6a3c9de1,2011.12-至今,5513,男,汉族,福建漳州,1965.1,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,吴越飞,3d1a5e81edb6bedfc97b251d2f000238f2af93fd,1949.10-1952.07,15491,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,张存友,b50dd417ee8bcf10f4f511daa0cde3fff0834801,1952.07-1953.05,16911,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,冯火,b1be9a8c3263055cf35cf13f1a4affe867f73fd0,1953.06-1954.08,9498,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,袁玉西,df84763bc1a87ca8525d4d161307f6cb71fb234a,1954.11-1956.01,16769,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,李光,c7d6059943c749111e5ded8f0b57cd7be7a3a300,1956.01-1956.10,2340,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,阎观文,3aee76c1ef4baceacd51df5b3bb231819d045b7e,1956.10-1958.09,6620,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,李振经,7191816475806a99974f3cd696c8a675c3977e4e,19570.9-1960.02,2818,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,阎观文,3aee76c1ef4baceacd51df5b3bb231819d045b7e,1960.02-1968.02,6620,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,县革委会党的核心小组长,王善忠,37cc094fb0cce68475039429dff82199c26fc41b,1968.09-1969.04,4745,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,县革委会党的核心小组长,姜学硕,547d6e7420e421ec69752919a244dd760095ffbb,1969.04-1971.07,2037,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,刘琏振,bb3a22fbec165b76616669bf16da4ccbd05a7f20,1971.07-1974.11,12242,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,黄步翔,3409b21970cc53e736fe2ffbb2600ba3cfc5cff3,1974.11-1987.06,1715,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,承光大,153ef6a51681e4b4b307bb8accdd3fa154b1a12d,1987.06-1989.12,8900,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,谢毅泰,cea50d03c97bc4b2013e9d0f077eeefe7cbc5881,2004.06-2008.07,6362,男,汉族,福建省云霄县,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,曾智勇,c97477111ac2733fb7373f8abcde76075724bd4e,2011.06-2014.05,226,男,汉族,福建龙海,1964.04,1986.02,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,空缺,27b9efe411926243ae5559c38c5a43d9feba7aae,2014.05-2014.08,0,,,,,,,,
350623,福建省,漳州市,漳浦县,县委书记,19,,沈志平,f36fcb4bd8cfe02a6f103fae939dae018d831413,2014.08-至今,13748,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,张振福,5a0416c0704d9161f769b05bd290263fedcfe41f,1949.10-1950.12,7796,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,李振经,7191816475806a99974f3cd696c8a675c3977e4e,1951.01-1952.11,2818,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,杨寿仙,5d21f6aca27f902fb73efeb9155f4eceb395a1a5,1952.11-1953.05,6813,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,姚金孝,075612af1d1ca0deceed19faa3303436dfef0953,1953.05-1963.05,16444,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,柯永麟,aed53cc2354c4549faf0de88f4f9a3f10eb34280,1963.10-1967.05,2160,,,福建漳浦县,1921,,,,
350624,福建省,漳州市,诏安县,县长,20,,张荣华,e8ad9a7186bc510e0731857863e54dac0a3496fe,1968.06-1969.02,7560,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,李枝惠,16a151054342f382fdd6ca8cbbe59fd27c9a8913,1969.02-1971.05,2828,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,孙承泽,4222a8a9692760c7fb6011a5e519ca03710c1bd5,1971.06-1975.01,5535,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,林祥远,2bba316591efdf5a09490d3807a7d437d6ef0f79,1975.01-1976.12,3046,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,安静山,a55412746abb62e6f1d2a5a8cb27aa5ea6306f7d,1976.12-1977.11,28,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,刘兴玉,b4cf072af670f323244929421d2dcf3b8f536fdc,1978.03-1980.03,3402,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,方华荣,a123326daddcb622a51fb560d3248617176a9064,1980.03-1982.09,1034,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,代,宋秋涓,52763c5e3a697e764cb2eb7dc36b66377db3ab91,1982.09-1983.11,4481,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,陈武池,9dba90188bf2efa44d070878299c33efcb4a5a59,1983.11-1984.12,8743,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,沈耀喜,a3d51582764def14a09283f90e56897c8a169537,1984.12-1987.11,13743,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,郑河水,58080e542c55fd4637dc749ade659030f97fdd0a,1987.11-1990.08,17746,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,林奕斌,cb4a2f4d28c7155c1a4936c60158f42a8d72ea6d,1990.08-1993.09,12027,,汉族,,1954.02,1982,,,
350624,福建省,漳州市,诏安县,县长,20,,黄河俊,c4a949ba1eed6ce2335ab2221a54b837830fe228,1993.09-1996.04,1749,男,汉族,福建漳浦,1955.03,,,,
350624,福建省,漳州市,诏安县,县长,20,,周跃红,b532a67ac4fa50511ecb177dd88bcea848df8146,1996.12-,18023,,,,,,,,
350624,福建省,漳州市,诏安县,县长,20,,吴文团,761b5c85608fdcf5b72c940e6d0ccd57ac1146dd,2006.04-2011.06,6139,男,汉族,漳州市,1965.06,,,,
350624,福建省,漳州市,诏安县,县长,20,代,陈云水,0a4b541084edf9935c1df82046b6b3c8d4ebba24,2011.06-2011.12,597,男,汉族,福建省漳州市云霄县,1969.09,1996.09,,,
350624,福建省,漳州市,诏安县,县长,20,,陈云水,0a4b541084edf9935c1df82046b6b3c8d4ebba24,2011.12-2014.04,597,男,汉族,福建省漳州市云霄县,1969.09,1996.09,,,
350624,福建省,漳州市,诏安县,县长,20,,何德发,783e4409d0e39c4fa83f580a8b50cf287b4806f3,2014.05-至今,10113,男,汉族,福建东山,1972.08,1992.06,,,
350624,福建省,漳州市,诏安县,县委书记,19,,于南生,3ea87d0f4800c5736d9ee2fdc05f274ec2626952,,16628,男,汉族,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,武克,588fb2158512cb258478fa4821c1a5a114518c75,1949.10-1952.08,15533,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,李振经,7191816475806a99974f3cd696c8a675c3977e4e,1952.08-1955.02,2818,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,杨寿仙,5d21f6aca27f902fb73efeb9155f4eceb395a1a5,1955.02-1955.09,6813,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,刘秉仁,82cc7eaab6c152df1e00d0cc3e280f0460c250aa,1955.09-1956.09,3087,男,,山西武乡,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,王满元,df1c181f4df0a82d2724228da99cc5501decf9f4,1956.09-1961.03,14778,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,杜锷生,490a840ccc0cbcdc5f1d7ff01a2355035a8d3dd1,1958.04-1958.09,926,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,罗全贵,11c3fcc6b1007d6bc21c3e2dd414fcb73f116d45,1961.03-1967.05,3667,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,李枝惠,16a151054342f382fdd6ca8cbbe59fd27c9a8913,1969.04-1971.04,2828,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,孙承泽,4222a8a9692760c7fb6011a5e519ca03710c1bd5,1971.07-1975.10,5535,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,林祥远,2bba316591efdf5a09490d3807a7d437d6ef0f79,1975.10-1976.12,3046,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,安静山,a55412746abb62e6f1d2a5a8cb27aa5ea6306f7d,1976.12-1977.11,28,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,刘兴玉,b4cf072af670f323244929421d2dcf3b8f536fdc,1977.11-1982.03,3402,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,方华荣,a123326daddcb622a51fb560d3248617176a9064,1982.03-1983.12,1034,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,宋秋涓,52763c5e3a697e764cb2eb7dc36b66377db3ab91,1983.12-1986.01,4481,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,何龙章,48226ccc4c368439da2ac040865738c901ca9ebc,1986.01-1990.07,10141,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,肖炎根,4e154c15315d552e3ab731a4d28c000dbe550ea6,1990.07-1993.09,15677,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,何红孙,6ceca5822485f92b05147d367894cafae027ec3f,1993.09-,10126,,,,,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,黄浦江,6d5db640708ec4fbc5f0685652b437c6f031a8ac,1998.09-2005.11,1803,男,汉族,福建平和,1955.05,,,,
350624,福建省,漳州市,诏安县,县委书记,19,,张镇城,0e63ec0c19984ddfb2e22ce16cc45b75c8dac368,2011.06-至今,17433,男,汉族,福建云霄,1962.02,,,,
350625,福建省,漳州市,长泰县,县长,20,,张祯锦,3b799a1d0925f2a37b9bf944e942f5140c1cfbf3,2005.-2007.,7794,男,汉族,福建罗源,1962.07,1986.01,,,
350625,福建省,漳州市,长泰县,县长,20,,王龙,b3444fc5bea71ea891a9e3e0d1b5753d6986d303,2007.09-2010.04,18264,男,汉族,山东平原,1962.1,1985.11,,,
350625,福建省,漳州市,长泰县,县长,20,,吴卫红,95ffec5db7f85fb31b3d176a6e98dddaabb2cbc0,2011.12-至今,15452,女,,,,,,,
350625,福建省,漳州市,长泰县,县委书记,19,,刘文标,d3429a1391fb0d5c4fecf0c3eb978af7cea97e99,,12348,,,,,,,,
350625,福建省,漳州市,长泰县,县委书记,19,,张祯锦,3b799a1d0925f2a37b9bf944e942f5140c1cfbf3,2007.-2011.07,7794,男,汉族,福建罗源,1962.07,1986.01,,,
350625,福建省,漳州市,长泰县,县委书记,19,,张慧德,3ee2d60563d0c4ea261502641ef5120fdd35917c,2011.07-至今,17018,男,汉族,,,,,,
350626,福建省,漳州市,东山县,县长,20,,王毅群,72c331c9c02f28290d203e994caecc8d442348d9,2007.01-2007.08,4917,男,汉族,漳州台商投资区白礁村,1960.01,1984.06,,,
