Arcd ,Prvn,Pftn,Pst,Pstcd,Pstrm,Name,Term,Offcd ,Gender ,Eth ,Bthp,Bthd,Jnpdt
区域代码,省级名称,地市级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间
422800,湖北省,恩施地区,州长,13,公署专员,石源,-1964.,0000013813,,,,,
422800,湖北省,恩施地区,州长,13,公署专员,王珏,1964.—1966.,0000004582,,,,,
422800,湖北省,恩施地区,州长,13,革委会主任,赵文华,1968.01-,0000017630,,,,,
422800,湖北省,恩施地区,州长,13,革委会主任,汪立进,1970.-1971.04,0000014460,,,,,
422800,湖北省,恩施地区,州长,13,公署专员,董昌,1978.11-,0000009221,,,,,
422800,湖北省,鄂西州,州长,13,,李辉轩,1983.08-1990.05,0000011340,男,土家族,,,
422800,湖北省,鄂西州,州长,13,,苏晓云,1990.05-1993.07,0000013994,男,土家族,,1951.04,
422800,湖北省,恩施土家族苗族自治州,州长,13,,张洪伦,1993.07-1997.09,0000016994,,,,,
422800,湖北省,恩施土家族苗族自治州,州长,13,代,郭大孝,1997.09-1998.04,0000001329,,土家族,,1946.10,
422800,湖北省,恩施土家族苗族自治州,州长,13,,郭大孝,1998.04-2002.12,0000001329,,土家族,,1946.10,
422800,湖北省,恩施土家族苗族自治州,州长,13,代,周先旺,2002.12-2003.02,0000005322,男,土家族,湖北建始,1963.11,1987.01
422800,湖北省,恩施土家族苗族自治州,州长,13,,周先旺,2003.02-2008.02,0000005322,男,土家族,湖北建始,1963.11,1987.01
422800,湖北省,恩施土家族苗族自治州,州长,13,代,杨天然,2008.05-2008.05,0000006824,男,土家族,,1963.01,
422800,湖北省,恩施土家族苗族自治州,州长,13,,杨天然,2008.05-2015.07,0000006824,男,,,,
422800,湖北省,恩施土家族苗族自治州,州长,13,代,刘芳震,2015.07-至今,0000003129,男,,,,
422800,湖北省,鄂西州,州委书记,12,,田期玉,1983.10-1985.,0000014361,男,汉族,,1940.01,
422800,湖北省,鄂西州,州委书记,12,,朱纯宣,1985.								-1993.06,0000005363,男,土家族,,1942.08,
422800,湖北省,恩施土家族苗族自治州,州委书记,12,,朱纯宣,1993.06-1995.09,0000005363,男,土家族,,1942.08,
422800,湖北省,恩施土家族苗族自治州,州委书记,12,,刘贤木,1995.09-2002.11,0000012370,男,汉族,,1946.00,
422800,湖北省,恩施土家族苗族自治州,州委书记,12,,汤涛,2002.11-2007.07,0000005697,男,汉族,湖北省英山县,1962.07,1984.10
422800,湖北省,恩施土家族苗族自治州,州委书记,12,,肖旭明,2007.07-2013.02,0000006302,男,汉族,湖北蕲春县,,1975.06
422800,湖北省,恩施土家族苗族自治州,州委书记,12,代,王海涛,2013.02-2013.03,0000018312,,,,,
422800,湖北省,恩施土家族苗族自治州,州委书记,12,,王海涛,2013.03-至今,0000018312,,,,,
430100,湖南省,长沙市,市长,6,军管会主任,萧劲光,1949.08-1949.08,0000015691,,汉族,,1903.01,
430100,湖南省,长沙市,市长,6,,阎子祥,1949.08-1953.01,0000016103,,,山西临猗县,1911.08,1927.10
430100,湖南省,长沙市,市长,6,,尚子锦,1953.01-1954.07,0000013680,,,河北,1911.11,
430100,湖南省,长沙市,市长,6,,曹痴,1955.03-1960.03,0000008299,,,满城县北庄村,1916.00,
430100,湖南省,长沙市,市长,6,,王群伍,1960.03-1968.02,0000014826,男,汉族,河北省故城县,1920.10,
430100,湖南省,长沙市,市长,6,革委会主任,张骥,1968.02-1970.03,0000017031,,,,,
430100,湖南省,长沙市,市长,6,革委会主任,景林,1970.03-1975.10,0000002135,,,,,
430100,湖南省,长沙市,市长,6,革委会主任,齐寿良,1975.10-1977.11,0000004134,男,,,1920.03,
430100,湖南省,长沙市,市长,6,革委会主任,石新山,1977.11-1981.06,0000004403,,汉族,,,
430100,湖南省,长沙市,市长,6,,李照民,1981.06-1982.02,0000002814,,,,,
430100,湖南省,长沙市,市长,6,,熊清泉,1982.02-1982.12,0000006402,,,熊清泉湖南双峰县,1927.12,
430100,湖南省,长沙市,市长,6,,齐振瑛,1982.12-1985.09,0000013417,,,玉田,1927.01,1943.10
430100,湖南省,长沙市,市长,6,,王克英,1985.09-1990.08,0000014747,,,湖南省临湘县(今临湘市),1937.12,1960.00
430100,湖南省,长沙市,市长,6,,张明泰,1990.08-1994.10,0000007520,男,汉族,,,
430100,湖南省,长沙市,市长,6,,袁汉坤,1994.10-1998.01,0000016742,,,湖南,1942.00,
430100,湖南省,长沙市,市长,6,,杜远明,1998.01-1999.10,0000009331,,,,,
430100,湖南省,长沙市,市长,6,,谭仲池,1999.10-2007.11,0000014240,,汉族,浏阳,1949.10,1977.11
430100,湖南省,长沙市,市长,6,代,张剑飞,2007.11-2008.01,0000007428,男,汉族,湖南邵东,1962.11,1994.10
430100,湖南省,长沙市,市长,6,,张剑飞,2008.01-2013.12,0000007428,男,汉族,湖南邵东,1962.11,1994.10
430100,湖南省,长沙市,市长,6,代,胡衡华,2013.12-2014.01,0000001639,男,汉族,湖南衡南,1963.06,1985.06
430100,湖南省,长沙市,市长,6,,胡衡华,2014.01-至今,0000001639,男,汉族,湖南衡南,1963.06,1985.06
430100,湖南省,长沙市,市委书记,5,工委书记,沈立人,1949.01-1949.04,0000013728,,,,,
430100,湖南省,长沙市,市委书记,5,工委书记,周礼,1949.04-1949.06,0000017947,,,,,
430100,湖南省,长沙市,市委书记,5,,曹瑛,1949.08-1954.03,0000008342,,汉族,湖南平江县,1908.00,
430100,湖南省,长沙市,市委书记,5,,秦雨屏,1954.03-1956.05,0000018261,,,江苏省丹徒县,1914.00,
430100,湖南省,长沙市,市委书记,5,第一书记,秦雨屏,1956.05-1957.04,0000018261,,,江苏省丹徒县,1914.00,
430100,湖南省,长沙市,市委书记,5,第一书记,李瑞山,1957.04-1966.08,0000002592,,汉族,陕西延长,1920.11,1936.05
430100,湖南省,长沙市,市委书记,5,,孙云英,1966.08-1968.11,0000005632,,,河北省巨鹿县,1918.01,
430100,湖南省,长沙市,市委书记,5,核心小组组长,丁健,1968.11-1970.06,0000009180,,,,,
430100,湖南省,长沙市,市委书记,5,核心小组组长,景林,1970.06-1971.01,0000002135,,,,,
430100,湖南省,长沙市,市委书记,5,第一书记,景林,1971.01-1975.10,0000002135,,,,,
430100,湖南省,长沙市,市委书记,5,第一书记,齐寿良,1975.10-1977.11,0000004134,男,,,1920.03,
430100,湖南省,长沙市,市委书记,5,,石新山,1977.11-1982.03,0000004403,,汉族,,,
430100,湖南省,长沙市,市委书记,5,,邹乃山,1983.02-1986.04,0000018219,,,,,
430100,湖南省,长沙市,市委书记,5,,王众孚,1985.06-1990.12,0000015159,男,汉族,湖南省安化县,1941.10,1968.02
430100,湖南省,长沙市,市委书记,5,,夏赞忠,1990.12-1993.04,0000015600,男,汉族,湖南安化,1939.10,1965.06
430100,湖南省,长沙市,市委书记,5,,秦光荣,1993.06-1998.02,0000004180,男,汉族,湖南永州,1950.12,1972.01
430100,湖南省,长沙市,市委书记,5,,阳宝华,1998.02-1999.10,0000006647,男,汉族,衡阳市衡山县店门镇双峰村,1947.09,1972.08
430100,湖南省,长沙市,市委书记,5,,张云川,1999.10-2001.08,0000007783,男,汉族,浙江东阳,1946.10,1973.06
430100,湖南省,长沙市,市委书记,5,,梅克保,2001.08-2006.11,0000003901,,,,,
430100,湖南省,长沙市,市委书记,5,,陈润儿,2006.11-2013.04,0000000494,男,汉族,湖南茶陵,1957.10,1975.12
430100,湖南省,长沙市,市委书记,5,,易炼红,2013.05-至今,0000006995,男,汉族,湖南涟源,1959.09,1985.06
430200,湖南省,株洲市,市长,6,,杨第莆,1951.04-1951.07,0000006690,,,,,
430200,湖南省,株洲市,市长,6,,陈继昌,1951.07-1953.04,0000000373,,,,,
430200,湖南省,株洲市,市长,6,,吴占魁,1953.04-1955.05,0000006172,,,,1926.03,
430200,湖南省,株洲市,市长,6,,马壮昆,1955.05-1956.07,0000003871,,,,,
430200,湖南省,株洲市,市长,6,,吴占魁,1956.07-1968.01,0000006172,,,,1926.03,
430200,湖南省,株洲市,市长,6,,王大举,1968.01-1968.10,0000014532,,,,,
430200,湖南省,株洲市,市长,6,,高继唐,1968.10-1977.11,0000001189,,,,,
430200,湖南省,株洲市,市长,6,,周政,1977.11-1980.06,0000005349,,,,,
430200,湖南省,株洲市,市长,6,,吴占魁,1980.12-1983.05,0000006172,,,,1926.03,
430200,湖南省,株洲市,市长,6,,薛厚民,1983.10-1984.12,0000016019,,,,,
430200,湖南省,株洲市,市长,6,,周吉太,1985.05-1990.07,0000005271,,,,,
430200,湖南省,株洲市,市长,6,,周伯华,1990.07-1993.01,0000005240,男,汉族,湖南湘潭,1948.07,1970.12
430200,湖南省,株洲市,市长,6,,王汀明,1993.01-2000.04,0000004796,男,汉族,福建厦门,1946.10,
430200,湖南省,株洲市,市长,6,,肖雅瑜,2000.04-2003.04,0000006304,男,汉族,湖南长沙,1950.05,
430200,湖南省,株洲市,市长,6,,颜石生,2003.04-2007.04,0000016109,,,湖南攸县,1952.02,1971.02
430200,湖南省,株洲市,市长,6,代,陈君文,2007.04-2008.01,0000000414,男,汉族,湖南省常德鼎城,1954.07,1979.04
430200,湖南省,株洲市,市长,6,,陈君文,2008.01-2008.04,0000000414,男,汉族,湖南省常德鼎城,1954.07,1979.04
430200,湖南省,株洲市,市长,6,代,王群,2008.05-2009.01,0000004721,男,汉族,沅江,1961.06,1987.10
430200,湖南省,株洲市,市长,6,,王群,2009.01-2013.03,0000004721,男,汉族,沅江,1961.06,1987.10
430200,湖南省,株洲市,市长,6,,毛腾飞,2013.04-2013.05,0000003885,男,汉族,湖南武冈,1962.10,1991.11
430200,湖南省,株洲市,市长,6,,毛腾飞,2013.05-至今,0000003885,男,汉族,湖南武冈,1962.10,1991.11
430200,湖南省,株洲市,市委书记,5,,杨第莆,1951.04-1951.07,0000006690,,,,,
430200,湖南省,株洲市,市委书记,5,,陈继昌,1951.07-1952.11,0000000373,,,,,
430200,湖南省,株洲市,市委书记,5,,侯锡义,1952.12-1954.06,0000010285,,,,,
430200,湖南省,株洲市,市委书记,5,,王治国,1954.06-1954.09,0000005031,,,,,
430200,湖南省,株洲市,市委书记,5,,马壮昆,1954.09-1967.12,0000003871,,,,,
430200,湖南省,株洲市,市委书记,5,,高继唐,1968.10-1977.11,0000001189,,,,,
430200,湖南省,株洲市,市委书记,5,,周政,1977.11-1980.05,0000005349,,,,,
430200,湖南省,株洲市,市委书记,5,,朱远明,1980.05-1982.02,0000018147,,,,,
430200,湖南省,株洲市,市委书记,5,,李照民,1982.02-1983.05,0000002814,,,,,
430200,湖南省,株洲市,市委书记,5,,孙文盛,1983.05-1984.07,0000005609,男,汉族,山东威海,1942.02,1966.02
430200,湖南省,株洲市,市委书记,5,,曹伯纯,1984.07-1990.05,0000000158,男,汉族,湖南株洲,1941.11,
430200,湖南省,株洲市,市委书记,5,,周吉太,1990.06-1994.01,0000005271,,,,,
430200,湖南省,株洲市,市委书记,5,,程兴汉,1994.02-2000.04,0000008930,,,,,
430200,湖南省,株洲市,市委书记,5,,王汀明,2000.04-2003.03,0000004796,男,汉族,福建厦门,1946.10,
430200,湖南省,株洲市,市委书记,5,,肖雅瑜,2003.03-2008.03,0000006304,男,汉族,湖南长沙,1950.05,
430200,湖南省,株洲市,市委书记,5,,陈君文,2008.03-2013.03,0000000414,男,汉族,湖南省常德鼎城,1954.07,1979.04
430200,湖南省,株洲市,市委书记,5,,贺安杰,2013.03-至今,0000010216,男,汉族,湖南新田,1958.07,1985.04
430300,湖南省,湘潭市,市长,6,,谭景阳,1980.10-1983.10,0000014215,男,,北京市怀柔县,1930.08,
430300,湖南省,湘潭市,市长,6,,李壬申,1983.10-1990.06,0000011481,,,,,
430300,湖南省,湘潭市,市长,6,,范多富,1990.06-1992.03,0000001003,男,汉族,甘肃省永靖县,1937.12,
430300,湖南省,湘潭市,市长,6,,陈叔红,1992.03-1995.02,0000000511,男,汉族,湖南湘潭,1952.01,1972.02
430300,湖南省,湘潭市,市长,6,,陈叔红,1995.03-1995.08,0000000511,男,汉族,湖南湘潭,1952.01,1972.02
430300,湖南省,湘潭市,市长,6,,蒋建国,1995.10-2000.04,0000002064,男,汉族,湖南汉寿,1956.12,1975.01
430300,湖南省,湘潭市,市长,6,代,陈润儿,2000.04-2001.01,0000000494,男,汉族,湖南茶陵,1957.10,1975.12
430300,湖南省,湘潭市,市长,6,,陈润儿,2001.01-2003.02,0000000494,男,汉族,湖南茶陵,1957.10,1975.12
430300,湖南省,湘潭市,市长,6,,彭宪法,2003.03-2007.01,0000004105,男,,湖南省湘潭市,1954.11,1981.07
430300,湖南省,湘潭市,市长,6,,余爱国,2007.01-2011.01,0000016658,男,汉族,湖南岳阳县,1953.08,1976.02
430300,湖南省,湘潭市,市长,6,,史耀斌,2011.01-2011.12,0000013845,男,汉族,内蒙古自治区通辽市,1958.06,1987.04
430300,湖南省,湘潭市,市长,6,代,胡伟林,2011.12-2012.01,0000001676,男,汉族,湖南岳阳,1963.01,1986.05
430300,湖南省,湘潭市,市长,6,,胡伟林,2012.01-至今,0000001676,男,汉族,湖南岳阳,1963.01,1986.05
430300,湖南省,湘潭市,市委书记,5,,吴若虚,1983.06-1985.10,0000015427,,,,,
430300,湖南省,湘潭市,市委书记,5,,郑培民,1985.10-1990.05,0000005156,男,,河北武安,1943.07,1969.00
430300,湖南省,湘潭市,市委书记,5,,曹伯纯,1990.05-1991.05,0000000158,男,汉族,湖南株洲,1941.11,
430300,湖南省,湘潭市,市委书记,5,,范多富,1991.05-1995.08,0000001003,男,汉族,甘肃省永靖县,1937.12,
430300,湖南省,湘潭市,市委书记,5,,陈叔红,1995.08-1997.03,0000000511,男,汉族,湖南湘潭,1952.01,1972.02
430300,湖南省,湘潭市,市委书记,5,,卞翠屏,1997.03-2003.02,0000000114,,,湖南省永州市,1945.01,1972.00
430300,湖南省,湘潭市,市委书记,5,,陈润儿,2003.02-2006.11,0000000494,男,汉族,湖南茶陵,1957.10,1975.12
430300,湖南省,湘潭市,市委书记,5,,彭宪法,2006.12-2010.01,0000004105,男,,湖南省湘潭市,1954.11,1981.07
430300,湖南省,湘潭市,市委书记,5,,陈三新,2010.01-至今,0000008674,男,汉族,湖南永州,1957.11,1985.05
430400,湖南省,衡阳市,市长,6,,杨敏之,1980.10-1985.03,0000006779,男,,河北省丰润县丰登坞乡杨家庄,1933.04,
430400,湖南省,衡阳市,市长,6,,翟守政,1985.03-1988.01,0000007162,,,,,
430400,湖南省,衡阳市,市长,6,,苏建民,1988.01-1991.10,0000004532,,,,,
430400,湖南省,衡阳市,市长,6,,何文彬,1991.10-1993.07,0000010165,,,,,
430400,湖南省,衡阳市,市长,6,,贺同新,1993.08-1996.11,0000010229,男,汉族,山东平原县,1953.09,1973.10
430400,湖南省,衡阳市,市长,6,,陈安众,1996.11-1999.09,0000000252,男,汉族,湖南宁远,1954.01,1976.12
430400,湖南省,衡阳市,市长,6,,徐明华,1999.09-2001.09,0000006457,男,汉族,江苏泰州,1953.04,1972.01
430400,湖南省,衡阳市,市长,6,,贺仁雨,2001.09-2005.12,0000010227,男,汉族,衡阳市石鼓区,1953.12,1974.12
430400,湖南省,衡阳市,市长,6,,彭崇谷,2005.12-2008.06,0000013332,男,汉族,湖南湘乡,1954.11,1981.12
430400,湖南省,衡阳市,市长,6,代,张自银,2008.06-2009.01,0000007827,男,汉族,湖南津市,1962.12,1983 .6
430400,湖南省,衡阳市,市长,6,,张自银,2009.01-2013.03,0000007827,男,汉族,湖南津市,1962.12,1983 .6
430400,湖南省,衡阳市,市长,6,代,周海兵,2013.03-2013.05,0000005261,,汉族,湖南岳阳,1971.02,1994.09
430400,湖南省,衡阳市,市长,6,,周海兵,2013.05-至今,0000005261,,汉族,湖南岳阳,1971.02,1994.09
430400,湖南省,衡阳市,市委书记,5,,廖仁柯,1983.05-1985.03,0000011908,男,,湖南省衡南县,1924.11,
430400,湖南省,衡阳市,市委书记,5,,杨敏之,1985.03-1988.02,0000006779,男,,河北省丰润县丰登坞乡杨家庄,1933.04,
430400,湖南省,衡阳市,市委书记,5,,翟守政,1988.02-1991.08,0000007162,,,,,
430400,湖南省,衡阳市,市委书记,5,,苏建民,1991.08-1993.07,0000004532,,,,,
430400,湖南省,衡阳市,市委书记,5,,颜永盛,1993.07-1999.03,0000006638,男,汉族,湖南华容,1943.12,1971.05
430400,湖南省,衡阳市,市委书记,5,,梅克保,1993.07-1999.03,0000003901,,汉族,,1960.08,
430400,湖南省,衡阳市,市委书记,5,,梅克保,1999.03-2001.08,0000003901,,,,,
430400,湖南省,衡阳市,市委书记,5,,徐明华,2001.08-2008.03,0000006457,男,汉族,江苏泰州,1953.04,1972.01
430400,湖南省,衡阳市,市委书记,5,,张文雄,2008.03-2013.03,0000007664,男,汉族,湖南岳阳,1962.04,1985.01
430400,湖南省,衡阳市,市委书记,5,,李亿龙,2013.03-至今,0000002747,男,汉族,湖南省长沙市,1956.06,1986.06
430500,湖南省,邵阳市,市长,6,,郎艺珠,1986.03-1988.06,0000011100,女,满族,北京,1942.12,
430500,湖南省,邵阳市,市长,6,代,陈茂志,1988.06-1989.05,0000008642,男,汉族,,1931.12,1949.05
430500,湖南省,邵阳市,市长,6,,彭茂吾,1989.05-1994.12,0000013351,男,汉族,湖南双峰县梓门桥镇千金村,1943.10,
430500,湖南省,邵阳市,市长,6,,孔令志,1994.12-2000.05,0000011034,男,汉族,,1945.10,
430500,湖南省,邵阳市,市长,6,,罗月林,2000.05-2002.10,0000012767,男,汉族,湖南衡阳,1949.10,
430500,湖南省,邵阳市,市长,6,,黄天锡,2002.10-2007.04,0000001842,男,汉族,湖南省邵阳县,1952.10,1972.01
430500,湖南省,邵阳市,市长,6,代,郭光文,2007.04-2008.01,0000001336,男,汉族,湖南岳阳县,1957.01,1976.02
430500,湖南省,邵阳市,市长,6,,郭光文,2008.01-2012.02,0000001336,男,汉族,湖南岳阳县,1957.01,1976.02
430500,湖南省,邵阳市,市长,6,代,龚文密,2012.02-2013.01,0000001280,,汉族,湖北监利,1961.10,1986.10
430500,湖南省,邵阳市,市长,6,,龚文密,2013.01-至今,0000001280,,汉族,湖北监利,1961.10,1986.10
430500,湖南省,邵阳市,市委书记,5,,刘阳春,1986.03-1991.02,0000012412,,,,,
430500,湖南省,邵阳市,市委书记,5,,吴向东,1991.02-1992.09,0000006146,,汉族,湖南省南县,1941.10,
430500,湖南省,邵阳市,市委书记,5,,孙载夫,1992.09-1995.08,0000014161,男,汉族,湖南长沙,1946.07,1977.09
430500,湖南省,邵阳市,市委书记,5,,周本顺,1995.08-2000.11,0000005235,,汉族,湖南溆浦,1953.02,1971.09
430500,湖南省,邵阳市,市委书记,5,,蒋建国,2000.11-2004.05,0000002064,男,汉族,湖南汉寿,1956.12,1975.01
430500,湖南省,邵阳市,市委书记,5,,盛茂林,2004.05-2007.04,0000013752,男,汉族,湖北黄石,1960.01,1981.12
430500,湖南省,邵阳市,市委书记,5,,黄天锡,2007.04-2008.03,0000001842,男,汉族,湖南省邵阳县,1952.10,1972.01
430500,湖南省,邵阳市,市委书记,5,,童名谦,2008.03-2012.02,0000005809,男,汉族,湖南长沙,1958.06,1979.04
430500,湖南省,邵阳市,市委书记,5,,郭光文,2012.02-至今,0000001336,男,汉族,湖南岳阳县,1957.01,1976.02
430600,湖南省,岳阳市,市长,6,行署专员,李满全,1964.09-1967.11,0000011431,,,,,
430600,湖南省,岳阳市,市长,6,革委会主任,魏凯江,1967.12-1968.05,0000015226,,,,,
430600,湖南省,岳阳市,市长,6,革委会主任,宋裕宽,1968.05-1968.12,0000004512,,,,,
430600,湖南省,岳阳市,市长,6,革委会主任,张吉亭,1968.12-1969.06,0000007394,,,,,
430600,湖南省,岳阳市,市长,6,革委会主任,齐寿良,1973.05-1974.02,0000004134,男,,,,
430600,湖南省,岳阳市,市长,6,革委会主任,董志文,1974.02-1977.09,0000000917,,,,,
430600,湖南省,岳阳市,市长,6,革委会主任,张月桂,1977.09-1979.03,0000007780,,,,,
430600,湖南省,岳阳市,市长,6,行署专员,梅楚波,1983.08-,0000013059,,,,,
430600,湖南省,岳阳市,市长,6,,陈邦柱,1983.09-1984.09,0000000254,,,江西省九江,1934.09,
430600,湖南省,岳阳市,市长,6,行署专员,谭照华,1985.02-1986.02,0000005679,男,汉族,湖南省望城县,1939.12,
430600,湖南省,岳阳市,市长,6,,谭照华,1986.02-1990.08,0000005679,男,汉族,湖南省望城县,1939.12,
430600,湖南省,岳阳市,市长,6,代,储波,1990.08-1991.03,0000000702,男,汉族,安徽桐城,1944.10,1969.10
430600,湖南省,岳阳市,市长,6,,欧阳松,1991.05-1994.09,0000013252,男,汉族,,1951.00,
430600,湖南省,岳阳市,市长,6,代,黄甲喜,1994.09-1995.02,0000001759,男,汉族,湖南省岳阳县,1939.08,1960.03
430600,湖南省,岳阳市,市长,6,,黄甲喜,1995.02-1997.12,0000001759,男,汉族,湖南省岳阳县,1939.08,1960.03
430600,湖南省,岳阳市,市长,6,,周昌贡,1997.12-2000.01,0000017879,男,汉族,湖南汨罗,1952.03,1972.12
430600,湖南省,岳阳市,市长,6,代,罗碧升,2000.01-2000.03,0000003626,男,汉族,,1949.12,
430600,湖南省,岳阳市,市长,6,,罗碧升,2000.03-2006.09,0000003626,男,汉族,,1949.12,
